user_id,age,avg_session_time,avg_tries_cnt,avg_progress
10490,30,3.28,1.25,98.01
9134,11,3.92,1.62,84.1
808,16,54.86,1.56,5.96
2421,16,16.3,2.37,8.2
10817,30,36.28,7.8,95.4
8353,15,2.8,4.41,49.78
9173,12,2.5,1.04,89.18
1328,14,50.44,7.3,5.47
10961,33,18.88,11.47,92.62
8481,20,4.94,6.15,14.9
10531,33,7.51,4.68,90.75
4539,14,46.32,2.54,17.66
15,14,6.33,5.01,9.47
8841,9,37.9,5.25,13.58
2154,22,8.93,2.11,3.45
8946,19,3.99,3.07,13.71
11316,37,3.63,2.39,96.92
4035,13,3.17,3.41,52.76
10153,35,56.03,6.06,92.78
4414,19,8.63,2.3,48.56
1502,21,16.76,4.53,1.81
9070,19,12.96,4.73,85.95
7088,18,12.59,4.12,61.01
2929,16,39.55,6.1,4.07
11454,42,5.23,6.95,90.48
614,13,7.06,2.38,0.04
4122,15,12.3,3.68,14.03
5291,17,14.36,10.45,48.81
7733,13,7.14,2.44,39.95
11235,35,10.35,6.81,93.13
9662,15,10.99,2.57,85.58
11817,35,14.09,5.76,98.91
8249,12,4.28,0.67,39.03
6995,14,22.47,1.13,21.28
2357,14,6.03,9.38,2.14
6784,20,8.59,4.3,28.85
9410,11,4.84,5.51,84.62
7126,16,0.44,2.51,66.96
2975,16,1.06,8.05,8.97
4808,16,0.26,9.01,25.29
6901,13,4.85,11.1,24.14
7583,10,31.81,3.81,76.26
4048,13,5.27,10.15,25.55
176,14,2.08,1.98,0.7
3068,17,22.42,13.03,65.16
7238,17,14.63,11.71,51.03
3607,14,5.37,2.76,66.69
6041,17,9.47,9.83,17.9
1477,12,10.44,2.69,5.23
11719,27,67.14,1.15,96.65
730,10,13.78,3.63,9.77
1265,19,35.35,5.16,3.81
11126,37,29.48,3.97,99.72
8525,19,19.16,1.85,17.5
2905,15,3.52,3.04,4.09
10574,32,13.05,3.23,96.54
769,20,24.16,2.24,8.09
2968,18,2.43,6.03,2.35
11356,38,0.47,0.82,95.86
7321,16,3.66,2.87,19.67
5172,13,14.81,1.97,24.88
11933,39,6.63,876.07,98.69
2304,17,3.73,3.22,0.37
5175,13,18.05,5.49,76.34
6409,12,23.8,1.41,31.17
10494,39,4.42,8.0,91.59
3636,16,16.46,13.13,78.03
3651,13,9.82,2.37,31.66
1232,15,8.36,9.76,4.44
2698,17,29.71,1.53,6.27
10256,31,25.76,3.28,97.52
7356,10,0.33,3.73,56.86
2804,14,8.52,3.83,6.15
2987,16,6.6,1.17,8.81
3804,9,8.18,9.1,44.68
1715,17,32.82,0.82,1.79
6573,15,2.27,4.99,48.6
2174,18,5.24,8.05,4.58
8767,18,3.99,6.55,30.04
318,14,6.02,1.06,0.66
3772,12,1.76,3.15,11.78
10900,32,44.18,4.69,96.99
49,17,8.28,1.0,6.8
7753,18,7.75,3.85,67.57
4457,17,2.14,4.65,33.26
10162,28,32.28,10.09,91.67
1387,15,16.6,1.15,2.01
9901,12,2.55,2.75,89.09
11399,32,3.34,6.14,94.18
7745,17,17.7,3.31,38.76
238,10,7.93,4.61,0.56
2619,13,1.89,10.11,3.57
10106,42,9.0,8.01,95.55
7073,13,21.18,2.14,42.8
9244,14,0.55,4.55,85.63
10288,33,10.6,1.31,97.51
1416,14,25.37,2.1,0.89
11017,35,4.39,1.67,91.14
2836,17,7.84,1.83,3.13
5818,19,5.88,1.97,77.38
9243,14,15.61,0.46,82.89
7913,16,5.84,1.41,18.02
7851,16,16.15,1.28,38.53
9594,8,5.72,2.01,87.12
4650,16,10.18,2.56,72.4
2524,18,69.19,2.48,8.11
1643,17,66.23,2.23,3.19
11813,30,1.22,1.97,93.43
9684,20,29.83,5.53,88.66
10843,32,18.11,1.81,99.0
6538,11,2.68,2.84,79.83
1898,15,38.33,0.37,8.8
6031,17,22.82,2.38,12.63
10276,34,3.26,1.6,97.93
9268,10,6.42,5.82,84.62
5791,15,1.81,2.02,42.78
1111,13,31.44,7.68,6.34
2402,12,20.34,2.74,5.46
2096,13,35.21,0.46,5.25
6455,16,34.95,1.31,15.06
2256,17,2.78,5.93,4.53
668,15,2.83,3.07,3.12
5704,9,26.28,2.01,51.33
2820,14,3.54,2.21,3.41
8283,14,10.38,5.03,60.09
5598,15,1.6,0.89,15.49
11288,35,10.24,1.91,99.82
11827,36,2.99,1.45,90.52
9436,10,0.78,10.67,85.44
11991,36,8.93,1000.0,90.44
82,10,33.53,3.53,3.69
4653,11,12.49,0.77,68.53
1361,13,7.26,2.48,3.74
8046,16,9.01,3.29,45.97
5395,16,5.24,2.42,37.03
5237,15,13.16,1.85,39.12
5260,12,5.02,1.17,32.4
9642,18,11.38,4.45,88.31
6012,15,3.06,4.8,16.49
11285,26,1.21,8.66,95.58
3589,16,4.51,7.76,12.99
7159,11,7.97,7.57,27.52
11159,33,4.64,2.05,95.12
6067,22,2.91,0.78,37.89
7223,16,18.76,4.03,30.38
521,21,21.97,3.04,3.6
541,12,33.81,1.15,9.46
10929,30,6.58,3.96,91.42
2281,13,7.52,9.03,5.69
9480,14,3.79,9.12,80.67
6656,14,19.75,1.6,15.79
1086,16,14.96,3.33,8.98
5771,14,6.71,1.95,62.49
970,18,7.36,6.96,8.35
11156,31,2.56,2.39,95.02
10540,34,40.24,7.48,98.65
7539,12,21.27,2.89,58.33
248,18,3.66,8.59,3.74
2784,21,40.54,1.98,1.32
8359,17,7.41,3.73,13.93
9725,17,5.33,7.45,81.62
2388,15,11.11,4.16,4.16
3198,15,4.36,1.72,34.63
7236,20,3.3,3.17,13.83
520,17,4.16,7.65,1.27
7542,15,5.68,7.6,60.34
4022,13,49.29,1.17,12.56
7071,16,14.69,2.05,51.84
1490,16,7.69,3.15,9.47
7460,15,6.96,2.38,32.93
6508,15,39.84,3.85,30.01
8381,18,11.15,2.83,34.97
6196,13,8.29,2.83,12.53
7031,13,5.89,4.61,25.58
5803,16,8.58,3.87,47.6
8383,18,8.46,2.96,43.73
4978,21,25.66,3.59,26.62
112,10,64.84,4.93,4.39
10397,31,8.93,2.29,96.81
604,18,31.22,3.48,6.69
5608,17,6.1,6.82,37.77
10626,36,24.27,1.14,92.48
11748,35,8.34,1.53,96.19
6088,25,8.74,1.58,20.18
2079,21,16.99,3.72,0.26
5396,14,0.34,3.21,51.73
6564,14,53.3,10.0,78.02
10635,43,0.03,4.16,94.1
4379,12,38.75,2.27,26.96
454,12,24.07,5.09,8.76
5290,18,21.14,4.27,29.4
1616,21,33.34,1.94,9.44
8865,19,30.32,12.59,12.13
11043,42,91.95,1.32,99.4
5773,14,72.17,6.29,46.28
7651,13,4.78,4.4,35.43
2085,18,7.34,3.17,3.55
277,12,7.51,4.72,3.85
2520,15,3.37,3.86,6.63
1912,17,21.4,0.31,3.31
797,21,9.4,0.72,6.85
4024,16,16.6,2.3,33.09
8047,17,58.1,7.2,28.41
2516,13,44.45,2.5,3.26
11769,36,21.56,1.04,97.28
704,16,14.36,14.28,2.83
7540,9,10.0,3.73,16.33
6056,16,0.5,6.39,51.68
5213,18,15.79,18.9,64.12
5946,14,3.41,3.99,20.5
2856,17,0.09,3.95,8.29
2994,13,38.33,5.11,2.43
627,20,5.26,6.85,5.81
7594,17,23.63,3.0,42.05
3386,20,12.01,6.77,35.14
8279,18,4.17,2.53,19.19
11198,32,2.62,4.21,93.59
4331,13,17.02,3.04,53.47
10672,42,11.07,3.15,92.6
7492,14,2.14,2.41,55.48
3038,17,14.13,5.8,44.88
4583,18,2.61,1.06,24.43
8159,15,80.31,2.46,61.82
6985,17,1.31,2.6,41.33
6467,12,33.28,4.96,72.09
2164,13,15.85,3.05,5.19
9822,12,16.66,3.22,81.79
8861,13,62.83,11.6,68.82
11267,28,8.12,0.51,91.87
4518,13,3.4,2.29,23.24
4372,20,4.4,5.75,38.43
1128,18,32.49,1.74,3.99
4193,16,16.49,3.55,52.84
5551,18,25.9,2.88,69.24
2463,18,12.44,8.91,3.96
10394,26,35.28,3.8,98.53
7773,14,27.05,4.66,58.75
3700,21,2.46,7.31,50.4
3655,16,2.0,3.27,21.37
7791,16,20.14,8.8,22.54
11610,33,6.26,2.74,99.84
11089,33,13.63,9.63,96.66
7182,14,43.43,1.85,10.8
7703,9,0.07,5.16,10.86
10212,35,39.59,4.86,92.04
280,11,11.9,4.44,9.11
1245,12,2.22,7.83,4.13
3095,17,4.66,1.84,73.77
6739,20,67.98,5.8,12.52
381,16,44.83,1.33,2.35
7228,15,12.46,9.76,29.95
9046,17,3.83,6.87,87.82
3443,13,15.15,6.57,38.67
2540,14,14.41,5.34,0.02
55,17,3.84,11.85,5.18
6840,12,21.35,3.77,32.59
6871,18,3.94,4.97,73.83
3740,17,42.53,2.19,37.33
6258,19,10.65,1.07,13.66
9102,19,7.73,1.65,81.07
5719,21,1.02,6.15,61.5
8288,15,13.05,0.63,44.78
1459,15,1.39,2.52,3.71
11211,33,4.46,3.09,99.28
347,15,26.46,2.85,3.49
9840,17,16.1,3.04,80.4
3311,22,8.97,4.97,67.94
9735,16,0.64,2.34,82.44
2039,18,5.11,1.81,7.65
4375,10,37.36,3.46,66.29
6028,12,0.25,0.6,10.7
1575,12,11.33,2.03,1.91
7909,19,7.27,3.63,13.61
5463,15,15.72,1.52,46.43
5662,14,0.96,4.61,11.97
3652,16,5.97,2.58,68.38
1968,19,43.39,5.26,9.6
11547,37,2.33,5.7,90.47
6543,18,20.49,7.09,35.66
10996,35,15.28,2.16,98.7
1275,15,4.04,4.12,9.13
7033,17,5.62,2.71,78.35
3269,20,14.27,2.22,56.63
1393,12,6.13,4.46,4.74
2198,16,17.82,1.8,8.02
3596,22,21.47,6.75,41.68
3506,20,22.73,5.53,31.82
1058,14,13.55,4.99,9.02
4137,17,3.25,1.26,78.76
2754,18,0.82,0.71,4.64
8180,16,10.01,2.94,67.09
4576,16,7.29,1.85,39.49
4956,13,11.65,1.43,36.63
5731,16,1.31,2.99,10.66
10191,24,25.45,2.59,92.34
7646,17,13.18,5.14,71.15
5419,14,8.33,4.38,66.03
2382,14,6.9,2.52,4.95
10698,42,10.78,2.26,98.5
10974,32,9.88,2.5,96.65
1879,13,18.78,5.94,8.54
2616,12,13.34,3.89,7.25
7628,16,10.04,3.92,68.61
6315,13,2.52,1.87,74.11
1790,10,21.5,0.59,9.49
7780,16,7.02,6.12,42.45
4741,16,0.09,10.74,21.15
328,12,0.22,2.05,0.56
4500,13,111.42,1.57,30.98
4209,9,2.7,0.47,11.26
11098,36,32.86,4.77,96.33
7592,14,5.24,2.7,38.5
9557,13,7.38,1.2,89.58
8808,15,43.03,0.88,31.63
7484,15,23.86,9.62,34.32
5630,16,19.18,3.59,10.79
3539,13,5.68,3.82,56.76
5643,10,13.46,2.63,72.92
7821,14,10.25,4.0,63.03
11903,30,10.32,421.23,93.42
10972,33,23.03,1.07,99.43
4557,22,17.76,1.88,55.84
6214,11,15.57,1.7,12.69
9593,14,19.71,2.46,83.95
4297,13,45.67,4.06,54.62
2301,15,15.69,4.71,3.96
11071,30,21.15,1.29,90.26
3671,15,9.98,0.64,37.63
8456,13,6.45,3.67,34.0
1933,19,6.97,1.25,7.25
1051,13,12.5,4.88,1.71
5564,17,20.22,8.89,54.08
184,8,15.18,3.73,9.83
4334,19,12.02,2.21,18.96
2984,19,35.0,1.05,6.56
11863,36,14.21,0.28,92.17
7427,14,46.6,2.57,69.74
2488,20,12.79,4.04,5.84
9955,16,3.15,2.28,89.74
8979,16,3.62,3.32,49.41
8075,15,27.84,8.93,25.54
2852,13,1.64,5.43,0.18
562,15,3.66,3.58,0.88
7822,11,6.06,8.47,54.0
2258,14,1.76,3.99,5.77
4633,21,4.79,2.71,30.27
4636,17,10.88,1.76,78.14
591,17,0.05,6.13,6.65
4666,18,0.14,8.37,57.6
5889,12,6.42,2.06,11.45
7268,17,22.13,2.96,48.08
77,19,5.79,1.12,2.31
3658,16,9.83,5.1,41.56
6477,19,2.25,3.91,10.34
145,17,22.23,5.11,1.87
11542,37,1.2,0.33,93.39
10945,34,21.87,0.95,90.53
662,24,33.6,2.63,4.92
8927,16,11.64,3.3,70.27
2142,15,7.91,3.97,8.44
11472,34,23.39,3.01,98.06
3104,20,36.06,5.7,46.61
3321,20,4.09,3.22,44.27
764,15,1.99,2.86,7.67
272,19,8.87,1.88,8.29
2660,15,8.55,5.94,2.92
9015,18,40.82,4.21,88.0
3201,18,4.1,4.68,35.68
159,17,4.35,2.54,6.59
8106,20,13.61,3.05,63.29
8440,16,0.94,1.14,39.27
1610,15,9.89,5.25,9.73
6163,16,1.84,3.48,47.3
10052,30,16.73,1.28,92.89
4531,14,6.56,1.2,47.76
11040,36,21.78,2.9,99.56
1645,20,2.03,3.99,3.57
2022,13,6.45,1.66,0.06
10454,33,7.6,5.64,99.84
864,20,46.35,3.93,7.86
9781,14,5.92,8.7,86.4
9814,20,16.38,6.14,81.1
9647,23,15.54,1.84,89.13
2867,11,18.62,4.09,2.22
9428,15,6.49,2.31,85.24
2385,13,6.6,3.15,7.4
4451,13,4.28,4.32,17.8
4102,16,20.92,2.66,65.5
3957,16,8.55,2.47,30.38
5099,18,1.39,10.02,53.26
6765,14,25.02,5.15,55.3
3132,17,13.07,8.68,17.84
1063,10,1.25,2.26,0.05
9652,19,2.18,7.96,84.29
11957,36,37.14,362.25,99.03
5693,16,9.19,1.54,34.52
5205,17,13.79,6.41,12.42
5001,13,50.24,1.22,26.06
1890,17,45.37,4.0,1.33
5500,16,13.47,4.28,15.48
3826,13,1.32,2.86,64.48
11072,41,32.37,3.24,99.23
9632,14,1.52,0.91,84.4
9369,20,18.11,4.3,84.11
1467,13,0.67,2.64,3.84
437,14,7.48,2.72,1.38
7308,12,12.61,1.74,47.05
972,17,6.35,2.28,9.7
2588,13,44.17,4.14,0.51
637,20,9.65,3.74,7.96
7926,16,7.06,3.61,53.95
5596,15,39.03,1.25,28.4
6282,18,48.8,5.46,21.34
10310,31,5.83,8.27,96.29
4237,15,10.24,1.45,71.42
4132,16,4.19,1.59,51.56
7143,17,6.51,1.87,43.5
3081,20,27.74,6.74,17.83
1423,11,11.41,3.6,8.67
2486,11,51.48,1.73,3.62
3730,16,10.76,6.9,55.85
895,19,6.15,3.22,8.01
5980,17,17.69,8.88,18.45
10757,32,1.68,6.07,90.94
9157,13,14.51,2.96,80.84
6193,17,6.64,2.76,45.03
7830,16,36.82,3.01,37.69
4990,12,0.88,9.33,56.05
10163,43,8.93,1.33,90.39
9957,13,53.58,9.96,88.58
8306,16,4.51,8.6,40.56
440,16,4.77,2.79,4.79
11118,37,16.49,1.44,97.17
6831,16,16.87,2.01,34.4
1335,21,3.56,1.25,5.76
5186,11,17.72,6.08,12.66
9752,11,48.29,9.22,80.42
5206,14,3.5,3.65,53.55
7688,12,5.81,5.46,79.13
10464,37,0.52,4.57,99.3
4041,19,11.45,6.22,39.51
10096,30,11.68,6.77,92.5
9260,15,57.24,2.26,83.4
11821,32,39.83,5.61,90.62
7306,15,9.92,5.08,74.06
1621,22,34.68,2.29,0.34
53,15,3.1,2.64,4.83
6446,14,17.2,4.96,26.67
6396,21,8.59,6.4,42.18
6976,12,20.65,3.65,27.35
6382,14,42.44,6.04,49.19
1407,14,2.1,1.8,3.97
2928,18,27.43,3.32,3.22
9768,15,56.61,4.31,82.32
5203,22,0.92,0.66,40.33
2317,13,1.1,1.67,4.35
7320,10,23.69,2.48,64.49
11375,32,23.68,3.3,97.96
8985,19,0.09,4.74,55.92
5380,13,3.18,1.5,77.58
2489,16,7.01,6.97,3.74
1625,14,5.02,3.48,7.15
1544,19,29.89,0.33,1.2
1366,18,0.14,6.59,2.64
1601,10,32.01,1.71,8.29
3602,17,42.75,13.29,79.71
8338,19,16.4,2.74,51.14
8862,10,1.62,12.71,17.07
10642,39,5.04,4.94,96.26
350,13,4.33,4.47,4.73
2944,18,10.83,1.9,2.8
1531,14,5.46,2.93,3.04
6948,21,6.22,1.35,20.7
312,16,15.05,11.52,9.25
1463,19,0.7,11.44,2.5
6498,17,9.91,4.69,12.13
9012,14,47.75,2.36,87.13
5158,16,11.03,4.3,25.78
1716,12,75.18,3.19,6.95
1821,17,12.88,5.2,5.71
10925,42,14.23,4.62,92.16
7504,18,3.92,2.15,10.8
2229,13,39.2,2.17,8.36
6364,12,12.79,0.12,37.39
2960,25,3.57,8.5,1.9
3816,23,0.26,5.7,69.24
7301,11,27.29,5.28,27.23
10956,36,17.31,8.1,98.7
8603,14,3.4,2.66,78.5
1972,22,2.45,4.39,6.67
994,13,14.74,7.23,9.62
7249,15,45.39,2.16,60.3
7572,18,19.55,5.32,46.87
7457,16,6.94,4.21,79.62
114,16,37.3,3.23,1.01
1040,9,15.96,4.75,1.05
11600,32,4.23,2.45,96.54
5580,20,16.3,6.51,69.95
1316,16,14.45,0.95,9.52
4831,16,3.3,1.33,54.0
5582,11,55.55,2.24,57.5
781,12,19.43,3.15,3.96
2720,13,4.0,2.5,8.88
6944,13,52.52,4.7,39.24
4273,15,30.32,1.49,75.06
4341,15,17.98,2.28,70.07
1170,16,17.62,1.99,9.65
4345,23,0.2,5.72,75.04
8729,15,5.93,4.38,14.6
4054,12,5.36,2.36,44.15
10918,40,6.5,1.25,98.63
6338,14,6.28,8.75,45.53
26,12,16.02,0.56,2.16
1609,25,18.7,6.21,8.93
9446,14,0.16,1.11,87.16
626,18,8.15,0.92,6.86
418,21,4.55,7.17,3.61
5256,14,25.19,1.19,13.15
9890,18,6.69,1.21,80.08
3266,14,5.64,10.06,38.72
7483,16,5.85,4.26,53.25
1195,21,35.13,0.15,4.35
902,18,16.79,5.44,9.36
4134,17,0.74,2.25,28.68
5802,14,15.53,5.53,36.93
7057,15,40.95,2.13,77.32
7923,15,36.53,6.4,41.76
9787,14,6.08,0.67,84.62
6938,15,2.35,7.29,23.88
8550,8,2.36,0.95,52.19
3985,15,13.83,0.22,10.34
9718,11,0.59,11.68,80.74
3328,24,3.15,6.22,55.95
3110,11,1.58,1.78,29.09
4897,19,26.22,6.93,46.23
2674,14,0.39,3.29,7.42
1607,15,0.83,1.45,7.83
10213,40,70.45,5.28,91.59
6580,6,34.16,1.36,59.76
490,15,2.86,2.94,1.32
10123,30,2.65,5.56,90.7
2870,17,4.09,1.8,9.06
9150,16,5.09,4.29,87.08
726,15,36.6,3.69,3.83
3410,18,1.99,2.46,20.47
8660,16,3.41,4.41,32.81
11351,40,2.65,4.35,99.73
8479,12,2.02,4.73,17.34
10200,34,8.74,1.62,95.78
9013,15,3.82,1.26,87.96
3954,17,26.55,2.24,56.54
11237,32,3.02,8.56,95.78
11339,35,2.63,4.07,91.02
120,15,12.36,7.16,5.22
2342,17,2.26,1.21,3.05
7961,14,20.57,3.66,57.41
11942,37,17.93,490.45,94.49
91,23,1.5,1.41,3.36
8415,15,29.62,6.47,12.88
6412,14,35.84,2.72,27.41
5458,19,11.12,1.33,31.17
2568,12,4.64,5.27,9.96
5543,15,1.0,2.31,54.94
11357,36,0.23,1.28,99.52
2548,19,2.17,0.39,7.2
4895,24,6.45,5.67,58.8
7662,20,10.17,8.12,54.41
4673,19,2.69,2.1,25.64
2596,16,5.73,0.4,8.83
5027,14,27.3,4.43,25.79
7986,11,4.5,1.18,21.41
10104,30,18.89,5.54,97.8
757,14,6.47,2.27,1.2
1049,12,69.88,1.69,4.65
4034,17,12.57,3.71,18.97
11739,37,1.63,7.74,91.08
11052,29,0.11,4.81,98.84
1925,17,10.19,8.36,6.68
5156,12,4.6,4.84,48.44
2585,15,23.73,4.95,3.65
9963,11,8.35,6.23,89.65
7013,13,10.37,0.77,64.9
8240,15,29.43,0.32,55.18
1914,21,33.32,3.94,1.71
2243,11,54.88,3.48,0.52
7039,13,8.18,2.47,55.39
3197,17,51.32,5.33,47.22
3576,17,14.27,11.09,11.63
5807,17,23.68,5.66,37.76
2241,15,12.97,9.19,4.86
7818,12,16.11,3.76,41.27
331,8,13.83,6.28,0.67
6531,22,33.04,3.86,70.73
4574,18,13.6,2.69,53.07
8980,18,31.25,4.28,11.84
3760,13,7.22,3.03,60.08
7022,14,5.2,1.21,24.46
1997,17,2.72,0.92,7.67
10152,38,3.23,4.8,95.88
4751,15,3.34,2.38,76.26
6605,17,7.84,4.13,57.78
3009,14,11.44,0.96,14.0
282,12,21.76,3.01,9.82
6121,8,30.29,6.62,30.92
10729,31,38.16,1.58,96.67
4186,19,4.99,0.36,56.96
7666,16,23.52,1.75,35.69
10314,35,10.48,4.92,96.22
1492,21,15.67,4.77,7.41
6445,14,10.2,2.13,24.69
8570,15,15.53,1.14,43.39
4069,15,9.91,3.37,53.62
7795,19,10.65,1.4,69.61
10677,34,17.41,3.7,97.66
7201,13,19.48,1.04,43.9
10554,39,1.01,1.66,96.78
6593,15,16.59,1.25,67.96
5735,12,1.79,1.11,50.74
7831,17,3.39,2.8,48.78
9500,15,1.03,3.83,84.46
10840,31,15.11,4.55,90.82
4067,15,13.3,5.03,41.92
3520,12,6.77,6.86,48.36
7896,7,12.53,0.77,32.11
1954,19,33.21,3.31,5.05
3060,11,17.58,8.81,52.15
8802,21,25.74,4.73,22.99
1143,12,0.12,0.45,2.68
9590,18,9.35,2.74,85.5
7906,14,16.55,3.42,46.29
10727,33,2.33,1.07,99.4
3091,16,13.51,7.32,62.27
7653,8,5.67,7.01,12.42
10894,34,5.3,3.16,99.93
10281,33,35.32,0.34,93.61
9915,13,30.54,1.13,84.07
3261,17,36.64,2.84,22.36
9306,16,7.7,3.71,81.4
11915,37,10.83,838.14,99.38
11967,30,3.11,729.0,93.36
9435,19,2.77,0.8,82.35
3075,16,12.35,2.56,39.23
9091,15,3.09,2.58,85.41
3354,16,7.97,9.02,52.22
803,12,6.4,0.7,0.05
5102,13,11.95,2.4,42.03
5667,15,4.58,3.0,38.67
5872,16,19.7,0.71,35.01
6561,16,13.58,2.27,22.25
8708,19,7.14,2.71,41.59
5409,15,4.53,5.95,48.67
1686,11,2.55,3.25,0.16
7407,20,9.87,2.02,57.77
10838,33,89.28,7.73,91.01
11215,37,18.78,9.75,99.22
2034,12,4.85,2.94,0.86
11501,37,9.24,3.61,95.72
6868,15,0.43,4.03,24.57
1583,19,16.99,7.52,0.35
10924,38,5.77,8.21,99.13
2442,19,35.52,1.64,4.96
284,18,0.79,1.49,1.34
9748,15,14.88,8.76,86.33
6312,14,7.03,1.67,12.75
7282,11,12.51,7.91,33.26
5508,23,18.41,5.93,26.66
4934,19,21.69,3.93,40.25
2006,13,79.79,5.14,2.97
7833,15,28.12,8.38,60.87
2624,9,9.61,2.6,7.57
2131,13,9.48,1.38,2.61
3974,14,29.59,3.16,40.72
2153,17,17.79,1.72,3.48
329,13,15.39,6.56,7.5
416,14,17.48,6.03,7.14
8194,16,13.05,0.46,46.03
7310,14,0.34,5.79,65.33
6998,13,2.08,2.26,59.37
10192,31,17.46,0.94,95.4
932,15,0.37,4.02,2.11
8188,14,33.5,2.78,37.94
7645,13,11.48,0.89,40.93
5145,21,10.03,3.89,62.8
482,15,3.1,3.19,0.76
2734,11,14.08,5.04,0.91
10219,38,25.26,8.5,90.59
3791,14,3.19,8.39,27.58
2378,12,6.43,1.5,2.99
3279,12,20.41,5.45,51.63
2186,15,8.03,2.95,7.42
7194,16,25.67,7.63,31.67
6441,11,2.86,20.88,74.99
9664,18,4.67,7.61,87.97
609,18,28.44,6.15,9.63
3006,15,2.18,2.39,42.55
6478,14,6.23,1.54,65.26
11910,31,8.57,328.52,98.92
11362,31,20.08,3.77,97.85
2331,8,1.23,9.96,4.63
2533,18,23.2,1.11,9.0
5153,12,1.35,0.87,23.09
486,19,11.27,2.64,9.58
9877,18,33.71,2.01,85.19
11322,39,46.95,2.58,94.5
9694,17,2.2,3.42,82.57
6616,15,2.44,5.0,55.89
6493,16,38.78,3.18,40.11
7981,15,46.65,4.07,78.01
2709,11,8.08,0.81,7.13
1731,15,1.99,4.09,7.79
7836,15,0.44,2.94,51.66
10421,33,4.0,0.97,96.54
4984,16,5.96,10.03,41.55
5265,11,4.27,8.39,49.81
295,15,3.88,4.05,0.69
9861,16,15.73,2.5,81.92
5111,18,1.63,6.45,58.88
8875,9,22.42,3.18,78.27
1026,20,7.19,1.79,2.61
6406,13,19.25,5.52,58.78
5346,11,2.79,3.57,77.47
2374,10,59.73,1.26,0.61
3142,19,10.32,1.55,44.26
4859,15,0.33,5.02,26.73
6367,16,5.13,1.29,18.32
2965,16,21.51,1.95,7.98
467,15,46.05,2.27,2.33
3861,15,16.68,1.09,36.87
2510,15,6.29,1.28,8.75
11465,30,36.38,11.85,95.64
11263,36,11.5,0.73,97.53
3092,22,16.89,6.03,69.14
9055,11,135.12,2.11,83.76
4542,15,23.04,1.08,25.68
7245,12,7.38,0.59,59.61
10726,37,16.04,1.86,92.55
9049,14,5.66,7.58,89.46
5403,14,11.52,1.31,77.52
5399,16,3.02,4.41,79.83
735,16,14.76,0.9,8.85
84,23,60.31,1.97,1.53
10297,31,11.31,2.98,93.08
2966,14,2.18,3.87,3.77
3490,19,6.17,1.56,78.6
6274,13,33.48,5.69,18.15
2631,13,16.61,2.03,7.32
6716,18,9.46,2.09,74.84
309,14,7.16,2.27,3.19
3136,17,15.29,5.01,47.08
8290,16,8.15,5.41,74.82
5878,16,42.17,4.42,17.55
572,17,18.65,5.12,5.85
11314,36,10.06,4.5,91.03
8987,15,14.8,2.08,58.03
7989,18,21.66,10.53,55.95
9361,15,16.8,4.18,83.88
11492,37,3.77,4.57,97.62
157,18,1.83,0.68,9.23
8309,16,18.4,5.22,21.43
10692,27,62.38,2.51,99.46
2803,11,34.21,3.95,8.89
4347,18,10.19,5.86,13.5
7552,13,0.04,1.2,19.48
11972,37,0.98,386.0,90.51
1830,19,43.13,3.6,5.25
3538,12,14.04,3.14,55.3
8299,15,24.13,1.92,36.41
2487,20,28.75,3.29,6.9
231,20,13.04,1.95,5.79
6984,13,1.09,6.56,16.08
5747,15,35.96,0.54,40.32
9443,19,0.98,0.44,84.92
5177,12,27.69,3.69,54.13
7775,15,22.32,3.13,65.38
11631,39,8.14,6.93,92.96
11647,33,11.12,2.49,98.68
8246,15,8.5,1.31,11.36
9774,14,2.82,8.74,81.55
7454,17,10.99,2.89,72.11
10172,33,0.45,1.31,94.17
646,18,9.7,1.28,9.31
9552,14,21.85,2.59,81.43
7420,19,4.53,2.31,76.59
10477,33,24.12,3.32,95.99
8493,20,25.64,1.21,42.94
337,9,17.26,3.38,1.83
11276,36,2.63,3.02,91.27
2062,16,11.83,6.82,7.58
6430,14,13.31,2.09,36.49
11620,37,0.63,4.37,99.74
10357,37,15.76,4.9,93.18
4308,18,6.38,3.09,71.22
1348,12,4.31,0.96,2.49
9905,15,30.13,0.74,83.92
9158,15,34.45,2.85,87.61
11746,35,4.51,2.98,98.11
2266,16,22.73,6.27,8.55
7754,14,10.79,6.4,67.51
6020,20,7.55,1.62,38.39
8149,16,12.85,1.09,38.35
11540,34,0.98,5.0,98.22
5128,12,19.62,7.35,29.23
2117,14,7.82,3.86,2.41
3150,7,1.69,5.77,15.54
5317,13,14.46,1.57,25.67
2399,13,38.39,1.66,9.96
3349,11,21.78,1.47,54.61
1775,14,3.72,0.32,4.19
4948,14,1.33,0.84,43.55
1117,14,6.34,7.87,1.42
138,17,7.34,3.5,3.53
11581,36,3.01,3.03,97.91
1189,14,4.59,2.59,0.5
11103,33,22.69,4.51,92.51
8793,17,42.93,3.97,40.41
123,19,3.93,3.33,7.5
8923,12,28.21,1.11,29.8
3910,16,50.27,6.44,20.06
8846,15,26.71,2.61,72.91
313,17,2.17,2.64,5.35
10987,31,1.17,3.62,98.34
6731,16,12.0,0.7,27.35
11882,35,0.97,6.57,95.67
7762,20,29.5,3.24,15.87
6814,18,5.31,11.4,75.38
5657,18,0.26,12.01,56.82
