session_id,user_id,date,time_watched
39699,153,2023-08-25 09:41:16,10
39700,203,2023-08-12 21:20:38,38
39701,30,2023-08-11 11:08:49,28
39702,873,2023-08-24 02:38:24,7
39703,711,2023-08-29 13:39:07,44
39704,268,2023-08-05 03:44:29,20
39705,871,2023-08-26 20:40:21,66
39706,566,2023-08-01 21:42:40,39
39707,969,2023-08-31 11:34:55,48
39708,565,2023-08-21 08:34:15,11
39709,981,2023-08-03 19:06:55,37
39710,433,2023-08-17 00:39:20,39
39711,811,2023-08-22 01:19:48,7
39712,29,2023-08-07 07:33:39,59
39713,607,2023-08-25 18:45:51,53
39714,297,2023-08-11 10:14:18,39
39715,169,2023-08-20 19:33:18,1
39716,129,2023-08-31 23:55:44,40
39717,241,2023-08-08 22:59:49,30
39718,379,2023-08-26 16:52:25,27
39719,338,2023-08-07 00:17:35,30
39720,861,2023-08-13 11:43:13,15
39721,274,2023-08-29 20:13:10,30
39722,832,2023-08-12 06:23:19,54
39723,639,2023-08-31 09:43:05,55
39724,746,2023-08-19 21:53:20,17
39725,165,2023-08-01 09:43:34,41
39726,305,2023-08-24 10:10:08,50
39727,304,2023-08-23 06:13:06,71
39728,460,2023-08-16 12:03:00,32
39729,711,2023-08-14 02:04:57,42
39730,819,2023-08-22 15:13:42,26
39731,697,2023-08-30 15:23:29,38
39732,440,2023-08-05 23:59:46,33
39733,350,2023-08-11 07:41:25,16
39734,464,2023-08-05 03:52:33,36
39735,657,2023-08-14 17:52:35,72
39736,411,2023-08-17 09:20:19,14
39737,826,2023-08-20 22:12:52,4
39738,243,2023-08-13 22:12:48,51
39739,449,2023-08-30 03:54:08,14
39740,706,2023-08-01 14:47:30,11
39741,288,2023-08-31 23:27:08,29
39742,934,2023-08-18 13:31:52,14
39743,954,2023-08-13 17:36:08,43
39744,675,2023-08-16 16:04:43,18
39745,85,2023-08-22 00:32:21,70
39746,916,2023-08-16 12:29:43,1
39747,768,2023-08-12 13:02:07,34
39748,268,2023-08-06 10:38:17,48
39749,39,2023-08-09 13:42:32,73
39750,627,2023-08-16 03:24:11,25
39751,297,2023-08-19 09:58:32,27
39752,253,2023-08-23 11:15:24,0
39753,253,2023-08-09 11:27:04,27
39754,767,2023-08-01 14:38:41,44
39755,197,2023-08-23 10:19:20,20
39756,122,2023-08-22 13:34:42,36
39757,388,2023-08-05 13:31:37,16
39758,564,2023-08-15 22:50:48,7
39759,20,2023-08-25 16:42:08,53
39760,14,2023-08-01 13:21:41,43
39761,19,2023-08-11 20:23:09,43
39762,318,2023-08-30 07:18:30,41
39763,852,2023-08-21 08:38:50,70
39764,422,2023-08-07 07:53:20,41
39765,479,2023-08-27 15:07:16,27
39766,411,2023-08-22 13:24:38,9
39767,342,2023-08-15 20:43:55,22
39768,82,2023-08-24 14:13:56,6
39769,832,2023-08-24 00:57:06,10
39770,899,2023-08-10 00:08:18,1
39771,707,2023-08-22 11:48:25,26
39772,575,2023-08-24 05:58:53,42
39773,844,2023-08-21 18:31:48,11
39774,926,2023-08-24 15:53:49,21
39775,145,2023-08-26 07:25:59,10
39776,853,2023-08-06 06:37:15,55
39777,903,2023-08-20 20:40:14,51
39778,244,2023-08-12 10:53:04,5
39779,142,2023-08-10 22:10:06,29
39780,49,2023-08-17 08:55:11,18
39781,643,2023-08-29 17:56:13,24
39782,408,2023-08-26 00:36:12,55
39783,879,2023-08-20 14:06:37,15
39784,158,2023-08-28 20:04:41,64
39785,58,2023-08-24 10:58:57,42
39786,29,2023-08-01 08:31:36,34
39787,544,2023-08-09 22:04:44,13
39788,848,2023-08-24 22:14:32,8
39789,259,2023-08-08 13:38:40,15
39790,205,2023-08-19 10:41:06,9
39791,664,2023-08-13 16:44:04,36
39792,916,2023-08-13 19:54:53,22
39793,86,2023-08-27 00:48:34,42
39794,950,2023-08-08 08:25:09,57
39795,423,2023-08-10 22:13:09,29
39796,263,2023-08-24 22:04:38,43
39797,363,2023-08-19 10:38:27,52
39798,714,2023-08-22 11:26:43,17
39799,158,2023-08-03 10:41:59,25
39800,344,2023-08-02 04:10:19,34
39801,945,2023-08-20 16:25:09,43
39802,243,2023-08-07 10:11:05,24
39803,17,2023-08-31 20:49:30,38
39804,47,2023-08-02 09:55:56,19
39805,596,2023-08-01 00:49:36,27
39806,344,2023-08-20 14:01:58,60
39807,87,2023-08-30 01:17:26,55
39808,686,2023-08-22 11:26:16,6
39809,986,2023-08-11 23:55:46,25
39810,311,2023-08-29 04:34:09,56
39811,942,2023-08-22 17:21:01,4
39812,315,2023-08-15 02:07:39,11
39813,401,2023-08-17 19:26:14,24
39814,790,2023-08-22 04:54:13,16
39815,107,2023-08-12 07:22:39,23
39816,824,2023-08-31 12:04:50,41
39817,356,2023-08-12 10:20:09,20
39818,582,2023-08-22 17:14:59,32
39819,341,2023-08-30 15:59:19,35
39820,316,2023-08-15 20:27:57,17
39821,322,2023-08-29 07:18:12,8
39822,450,2023-08-05 15:38:45,20
39823,877,2023-08-02 15:01:36,43
39824,653,2023-08-06 21:36:49,39
39825,855,2023-08-22 01:20:05,30
39826,571,2023-08-17 22:09:35,23
39827,755,2023-08-22 08:32:03,36
39828,739,2023-08-01 04:55:27,13
39829,280,2023-08-17 05:34:33,7
39830,920,2023-08-12 00:52:48,2
39831,177,2023-08-16 17:53:15,40
39832,459,2023-08-06 14:50:42,17
39833,989,2023-08-09 20:43:09,19
39834,895,2023-08-30 22:51:03,16
39835,97,2023-08-31 12:44:12,36
39836,893,2023-08-22 00:56:16,45
39837,143,2023-08-10 12:38:37,42
39838,435,2023-08-31 06:11:20,22
39839,201,2023-08-17 04:32:13,53
39840,112,2023-08-20 00:00:30,52
39841,705,2023-08-31 01:24:04,27
39842,986,2023-08-23 14:16:53,28
39843,704,2023-08-31 12:46:01,29
39844,439,2023-08-13 14:11:33,25
39845,928,2023-08-12 17:32:14,45
39846,643,2023-08-11 22:42:46,19
39847,20,2023-08-02 10:11:26,10
39848,545,2023-08-08 07:39:30,30
39849,261,2023-08-26 04:08:42,46
39850,554,2023-08-26 10:24:43,17
39851,364,2023-08-06 18:12:28,62
39852,848,2023-08-30 11:42:23,22
39853,408,2023-08-07 12:48:28,1
39854,566,2023-08-07 08:09:07,32
39855,342,2023-08-12 17:09:20,27
39856,994,2023-08-15 17:27:30,14
39857,613,2023-08-15 21:59:32,24
39858,485,2023-08-27 22:08:31,49
39859,488,2023-08-30 13:16:11,22
39860,359,2023-08-25 10:05:00,54
39861,308,2023-08-27 17:00:43,13
39862,633,2023-08-12 09:29:04,33
39863,784,2023-08-10 01:28:33,45
39864,228,2023-08-23 15:17:57,30
39865,682,2023-08-26 05:22:20,41
39866,488,2023-08-23 09:20:48,28
39867,816,2023-08-03 21:03:29,64
39868,809,2023-08-30 20:02:23,17
39869,923,2023-08-19 04:54:39,10
39870,26,2023-08-17 19:33:55,21
39871,757,2023-08-19 21:48:01,51
39872,401,2023-08-11 12:09:00,63
39873,13,2023-08-03 09:00:24,0
39874,756,2023-08-14 10:07:25,35
39875,135,2023-08-07 11:10:03,30
39876,166,2023-08-21 10:14:59,28
39877,761,2023-08-02 06:59:51,23
39878,131,2023-08-06 11:55:07,63
39879,354,2023-08-31 07:40:21,13
39880,847,2023-08-25 06:53:36,1
39881,597,2023-08-12 00:06:46,10
39882,295,2023-08-10 10:11:58,34
39883,645,2023-08-12 04:19:17,44
39884,266,2023-08-18 22:16:27,7
39885,466,2023-08-07 17:02:28,16
39886,749,2023-08-19 11:48:36,9
39887,193,2023-08-16 01:28:54,60
39888,417,2023-08-16 01:47:15,28
39889,309,2023-08-16 17:49:48,38
39890,58,2023-08-01 00:37:38,16
39891,424,2023-08-01 21:05:53,20
39892,747,2023-08-20 07:16:58,41
39893,249,2023-08-31 10:06:22,18
39894,439,2023-08-10 14:44:35,33
39895,386,2023-08-21 15:28:15,39
39896,881,2023-08-04 09:46:10,43
39897,240,2023-08-19 09:41:06,2
39898,317,2023-08-17 15:02:24,24
39899,967,2023-08-22 08:26:18,36
39900,665,2023-08-17 16:49:08,54
39901,561,2023-08-30 09:32:41,59
39902,192,2023-08-13 02:31:40,28
39903,414,2023-08-15 01:55:25,46
39904,610,2023-08-31 07:54:35,6
39905,15,2023-08-11 02:10:32,34
39906,307,2023-08-22 01:55:49,12
39907,5,2023-08-01 12:53:52,58
39908,253,2023-08-12 01:27:58,35
39909,983,2023-08-07 16:38:05,11
39910,63,2023-08-07 01:05:27,35
39911,240,2023-08-17 05:58:09,38
39912,409,2023-08-08 02:41:28,22
39913,785,2023-08-29 03:38:57,51
39914,914,2023-08-02 02:21:49,37
39915,833,2023-08-16 19:56:47,82
39916,891,2023-08-22 06:35:45,54
39917,520,2023-08-08 20:52:51,23
39918,460,2023-08-01 18:14:04,28
39919,709,2023-08-18 01:09:20,43
39920,538,2023-08-26 20:09:10,16
39921,356,2023-08-25 09:19:24,16
39922,955,2023-08-08 15:05:53,24
39923,889,2023-08-02 12:21:38,2
39924,244,2023-08-23 21:35:04,35
39925,216,2023-08-18 22:02:30,56
39926,383,2023-08-29 17:04:54,24
39927,71,2023-08-11 16:44:13,68
39928,94,2023-08-29 05:27:40,49
39929,96,2023-08-16 19:07:04,54
39930,757,2023-08-06 11:18:26,65
39931,420,2023-08-12 13:01:42,2
39932,816,2023-08-03 16:51:05,24
39933,151,2023-08-16 07:40:41,31
39934,659,2023-08-25 00:42:53,38
39935,82,2023-08-19 22:20:47,39
39936,886,2023-08-04 18:48:33,35
39937,114,2023-08-19 12:31:14,25
39938,621,2023-08-14 20:20:15,27
39939,992,2023-08-12 21:47:33,38
39940,131,2023-08-05 06:41:13,41
39941,422,2023-08-07 16:02:26,13
39942,400,2023-08-15 02:34:42,3
39943,93,2023-08-22 15:33:42,21
39944,445,2023-08-04 05:15:13,4
39945,363,2023-08-17 07:58:23,19
39946,772,2023-08-04 00:39:48,1
39947,772,2023-08-11 10:54:21,2
39948,956,2023-08-10 01:11:51,52
39949,818,2023-08-28 01:41:55,12
39950,277,2023-08-09 08:52:33,34
39951,560,2023-08-23 20:40:54,28
39952,432,2023-08-20 11:46:10,55
39953,623,2023-08-21 22:22:11,10
39954,618,2023-08-14 13:23:47,57
39955,253,2023-08-30 22:01:00,30
39956,92,2023-08-01 15:06:47,29
39957,699,2023-08-26 17:56:18,28
39958,944,2023-08-10 20:20:55,24
39959,702,2023-08-23 12:41:47,21
39960,975,2023-08-28 02:25:43,24
39961,822,2023-08-20 20:44:18,12
39962,358,2023-08-17 17:53:45,12
39963,670,2023-08-05 20:00:00,15
39964,790,2023-08-25 18:24:31,4
39965,730,2023-08-15 11:52:08,41
39966,158,2023-08-23 16:43:11,20
39967,210,2023-08-07 15:55:23,35
39968,890,2023-08-03 02:53:42,62
39969,141,2023-08-23 07:05:45,7
39970,939,2023-08-15 07:54:38,24
39971,479,2023-08-11 19:31:43,7
39972,563,2023-08-28 13:01:00,25
39973,726,2023-08-20 03:25:41,9
39974,641,2023-08-27 12:55:28,29
39975,506,2023-08-06 01:27:48,35
39976,228,2023-08-25 17:31:39,2
39977,524,2023-08-04 04:01:55,19
39978,89,2023-08-05 05:42:38,14
39979,863,2023-08-30 08:28:14,3
39980,706,2023-08-05 00:57:21,34
39981,138,2023-08-01 23:19:11,10
39982,633,2023-08-20 01:29:35,9
39983,867,2023-08-04 16:08:25,28
39984,263,2023-08-04 14:37:52,28
39985,788,2023-08-28 08:32:04,16
39986,790,2023-08-23 12:22:59,46
39987,103,2023-08-22 08:20:01,39
39988,424,2023-08-09 14:17:34,0
39989,446,2023-08-31 00:56:47,38
39990,800,2023-08-16 22:09:53,22
39991,277,2023-08-05 00:33:34,27
39992,676,2023-08-21 04:45:32,13
39993,773,2023-08-06 16:52:22,58
39994,112,2023-08-26 02:25:56,58
39995,31,2023-08-17 00:34:34,48
39996,116,2023-08-12 18:35:17,69
39997,841,2023-08-23 21:16:11,18
39998,488,2023-08-03 19:54:46,84
39999,280,2023-08-23 18:11:28,13
40000,568,2023-08-16 23:05:43,11
40001,864,2023-08-25 04:05:08,30
40002,994,2023-08-08 01:57:14,14
40003,419,2023-08-13 14:35:12,42
40004,77,2023-08-31 22:00:57,25
40005,449,2023-08-31 20:39:19,10
40006,525,2023-08-09 04:46:54,51
40007,683,2023-08-12 02:51:43,37
40008,342,2023-08-26 00:02:43,35
40009,820,2023-08-10 06:01:59,34
40010,142,2023-08-29 17:48:06,48
40011,603,2023-08-25 20:03:37,51
40012,695,2023-08-27 09:00:13,10
40013,13,2023-08-23 01:41:22,18
40014,104,2023-08-24 11:34:40,46
40015,243,2023-08-31 22:37:43,23
40016,721,2023-08-09 05:09:11,73
40017,433,2023-08-15 18:10:19,33
40018,103,2023-08-03 10:41:17,41
40019,743,2023-08-15 08:52:48,41
40020,804,2023-08-01 08:00:32,45
40021,861,2023-08-27 18:51:09,27
40022,795,2023-08-25 02:28:07,5
40023,243,2023-08-19 13:17:52,36
40024,73,2023-08-12 21:41:03,21
40025,755,2023-08-23 08:08:45,46
40026,95,2023-08-01 01:37:46,29
40027,817,2023-08-27 21:25:23,50
40028,743,2023-08-10 16:03:47,26
40029,537,2023-08-21 14:38:53,20
40030,854,2023-08-11 13:02:19,39
40031,218,2023-08-20 23:01:09,24
40032,802,2023-08-29 21:47:28,6
40033,734,2023-08-10 18:11:49,67
40034,433,2023-08-20 02:01:25,49
40035,474,2023-08-10 22:42:04,92
40036,733,2023-08-16 23:30:30,21
40037,354,2023-08-01 18:05:39,24
40038,775,2023-08-27 17:39:42,55
40039,994,2023-08-27 06:35:37,29
40040,810,2023-08-10 20:30:35,41
40041,3,2023-08-09 18:20:08,31
40042,742,2023-08-20 06:35:16,2
40043,362,2023-08-16 09:02:48,48
40044,209,2023-08-19 17:56:33,25
40045,653,2023-08-15 22:21:00,34
40046,383,2023-08-15 15:31:55,28
40047,588,2023-08-24 19:50:22,56
40048,118,2023-08-18 12:41:27,16
40049,904,2023-08-17 15:45:01,37
40050,207,2023-08-25 21:32:49,5
40051,674,2023-08-06 20:57:57,14
40052,685,2023-08-18 01:25:36,14
40053,359,2023-08-10 10:31:04,4
40054,918,2023-08-06 23:03:17,48
40055,386,2023-08-21 05:51:52,28
40056,142,2023-08-17 21:27:11,28
40057,873,2023-08-17 14:08:23,39
40058,403,2023-08-19 07:07:05,23
40059,13,2023-08-14 06:45:38,17
40060,417,2023-08-28 07:49:49,5
40061,954,2023-08-22 12:11:05,10
40062,955,2023-08-11 01:40:00,37
40063,364,2023-08-25 14:35:48,26
40064,988,2023-08-04 01:17:50,24
40065,785,2023-08-31 06:43:49,22
40066,646,2023-08-11 17:07:27,25
40067,518,2023-08-31 23:46:45,9
40068,902,2023-08-27 01:08:35,38
40069,769,2023-08-09 05:16:07,31
40070,294,2023-08-03 11:47:41,23
40071,478,2023-08-20 07:18:31,79
40072,165,2023-08-15 15:15:20,29
40073,13,2023-08-28 11:50:29,7
40074,474,2023-08-22 02:55:51,11
40075,205,2023-08-28 15:56:43,11
40076,59,2023-08-05 16:06:28,53
40077,105,2023-08-12 03:12:27,59
40078,955,2023-08-10 11:55:36,19
40079,529,2023-08-02 13:20:12,29
40080,7,2023-08-30 03:54:32,13
40081,233,2023-08-28 08:11:11,16
40082,101,2023-08-23 12:02:19,32
40083,397,2023-08-01 18:06:20,43
40084,249,2023-08-31 15:57:58,14
40085,535,2023-08-21 20:22:27,29
40086,219,2023-08-17 00:58:28,24
40087,820,2023-08-14 05:47:47,31
40088,857,2023-08-22 01:37:24,28
40089,605,2023-08-26 08:18:48,46
40090,711,2023-08-27 15:43:04,23
40091,937,2023-08-27 09:56:22,24
40092,881,2023-08-23 00:55:37,43
40093,969,2023-08-22 07:43:37,21
40094,328,2023-08-23 18:39:35,10
40095,750,2023-08-23 03:13:02,18
40096,418,2023-08-09 02:58:27,7
40097,737,2023-08-01 20:16:31,33
40098,152,2023-08-24 21:41:06,60
40099,320,2023-08-28 08:42:29,11
40100,19,2023-08-05 09:53:19,2
40101,500,2023-08-18 01:17:50,40
40102,170,2023-08-18 03:31:16,40
40103,86,2023-08-05 23:05:34,25
40104,309,2023-08-02 07:44:55,31
40105,142,2023-08-09 15:13:06,29
40106,145,2023-08-13 10:11:55,36
40107,696,2023-08-14 09:25:42,19
40108,14,2023-08-18 07:49:50,30
40109,652,2023-08-15 09:30:30,62
40110,197,2023-08-14 02:07:01,34
40111,952,2023-08-26 22:53:12,26
40112,822,2023-08-20 23:13:38,40
40113,649,2023-08-24 12:04:19,18
40114,415,2023-08-10 17:03:19,50
40115,619,2023-08-08 20:33:02,50
40116,909,2023-08-07 01:04:03,44
40117,718,2023-08-28 09:19:24,23
40118,199,2023-08-02 05:58:48,40
40119,580,2023-08-29 13:12:16,27
40120,820,2023-08-31 14:37:04,52
40121,23,2023-08-22 21:49:50,1
40122,63,2023-08-05 15:25:24,13
40123,446,2023-08-18 10:06:19,61
40124,439,2023-08-02 13:35:19,10
40125,177,2023-08-19 06:06:24,6
40126,126,2023-08-22 17:14:49,43
40127,54,2023-08-03 01:29:18,22
40128,285,2023-08-21 02:05:05,11
40129,379,2023-08-26 05:08:07,15
40130,568,2023-08-11 11:06:30,2
40131,539,2023-08-15 14:08:25,28
40132,593,2023-08-07 16:40:19,5
40133,889,2023-08-25 09:49:19,16
40134,240,2023-08-12 05:57:21,58
40135,435,2023-08-31 00:00:08,44
40136,186,2023-08-20 15:50:14,15
40137,281,2023-08-24 14:25:21,9
40138,320,2023-08-22 22:03:28,41
40139,898,2023-08-19 18:21:09,45
40140,864,2023-08-06 07:43:03,34
40141,528,2023-08-30 05:31:56,25
40142,973,2023-08-20 03:41:21,10
40143,652,2023-08-24 11:01:11,15
40144,457,2023-08-23 16:04:49,37
40145,968,2023-08-08 18:43:11,1
40146,200,2023-08-27 16:24:18,48
40147,106,2023-08-24 18:26:30,34
40148,825,2023-08-23 13:42:46,38
40149,243,2023-08-10 04:53:50,21
40150,797,2023-08-31 08:40:47,48
40151,413,2023-08-15 14:41:10,15
40152,953,2023-08-23 00:19:37,21
40153,373,2023-08-17 10:44:46,5
40154,297,2023-08-15 18:10:26,52
40155,491,2023-08-17 00:42:48,5
40156,252,2023-08-29 04:12:04,14
40157,576,2023-08-23 12:50:02,48
40158,655,2023-08-09 05:30:34,47
40159,874,2023-08-26 06:04:47,2
40160,997,2023-08-20 11:23:17,41
40161,641,2023-08-21 20:18:37,34
40162,597,2023-08-03 23:55:20,37
40163,849,2023-08-25 03:23:40,0
40164,734,2023-08-22 01:03:02,16
40165,71,2023-08-02 12:26:44,6
40166,761,2023-08-19 21:56:38,21
40167,90,2023-08-18 00:42:01,33
40168,307,2023-08-21 07:00:08,26
40169,446,2023-08-31 12:04:47,23
40170,795,2023-08-30 10:48:08,40
40171,200,2023-08-22 01:18:59,15
40172,839,2023-08-18 10:03:24,43
40173,493,2023-08-10 10:31:10,69
40174,275,2023-08-17 02:41:58,29
40175,920,2023-08-27 18:18:03,22
40176,816,2023-08-20 12:31:41,65
40177,497,2023-08-29 19:43:15,63
40178,128,2023-08-29 18:35:19,47
40179,90,2023-08-06 09:45:02,18
40180,955,2023-08-22 23:13:14,41
40181,778,2023-08-04 02:37:58,7
40182,190,2023-08-25 10:24:28,10
40183,788,2023-08-27 00:10:43,29
40184,449,2023-08-17 15:35:39,42
40185,411,2023-08-14 23:26:39,50
40186,360,2023-08-05 15:00:05,22
40187,41,2023-08-21 12:01:05,12
40188,588,2023-08-15 12:04:53,16
40189,596,2023-08-25 06:24:46,28
40190,26,2023-08-18 02:24:28,38
40191,161,2023-08-23 18:43:29,16
40192,403,2023-08-10 14:11:39,46
40193,101,2023-08-27 00:19:57,15
40194,236,2023-08-11 19:50:22,62
40195,413,2023-08-13 09:45:48,33
40196,937,2023-08-20 14:56:30,41
40197,660,2023-08-12 02:38:10,25
40198,97,2023-08-19 11:44:27,0
40199,28,2023-08-10 01:28:55,27
40200,560,2023-08-18 12:23:14,1
40201,997,2023-08-12 20:13:14,5
40202,186,2023-08-27 20:22:08,51
40203,50,2023-08-28 02:20:07,30
40204,980,2023-08-10 12:35:19,32
40205,455,2023-08-08 19:58:52,27
40206,169,2023-08-24 11:11:35,59
40207,465,2023-08-20 10:13:06,8
40208,421,2023-08-10 19:47:31,26
40209,895,2023-08-21 07:34:19,22
40210,500,2023-08-18 23:17:43,0
40211,636,2023-08-01 15:00:51,45
40212,74,2023-08-15 16:15:06,23
40213,710,2023-08-11 12:08:06,1
40214,103,2023-08-07 13:01:06,35
40215,964,2023-08-20 10:34:06,21
40216,419,2023-08-26 15:47:32,60
40217,16,2023-08-26 17:38:35,17
40218,132,2023-08-08 23:31:01,20
40219,635,2023-08-17 00:23:10,61
40220,500,2023-08-13 18:35:13,59
40221,342,2023-08-06 10:11:53,35
40222,198,2023-08-13 14:39:07,17
40223,320,2023-08-22 14:12:57,21
40224,980,2023-08-29 10:06:43,5
40225,116,2023-08-21 22:41:46,29
40226,355,2023-08-22 02:26:29,23
40227,520,2023-08-10 13:58:27,34
40228,362,2023-08-27 09:05:59,45
40229,848,2023-08-31 19:58:56,20
40230,57,2023-08-08 02:22:15,0
40231,898,2023-08-18 14:41:11,38
40232,639,2023-08-18 16:01:51,3
40233,263,2023-08-28 21:48:20,41
40234,45,2023-08-28 19:14:25,33
40235,154,2023-08-26 14:10:27,8
40236,2,2023-08-23 15:23:01,22
40237,631,2023-08-25 22:08:45,50
40238,228,2023-08-10 10:29:42,18
40239,317,2023-08-09 03:34:10,30
40240,689,2023-08-08 22:16:50,53
40241,157,2023-08-27 13:33:11,1
40242,198,2023-08-25 05:11:00,21
40243,661,2023-08-01 06:14:28,1
40244,205,2023-08-01 03:35:40,3
40245,230,2023-08-29 17:27:39,13
40246,395,2023-08-11 11:49:02,36
40247,87,2023-08-10 10:42:26,82
40248,65,2023-08-31 12:07:34,16
40249,119,2023-08-22 10:42:53,55
40250,127,2023-08-13 08:49:30,6
40251,220,2023-08-28 01:21:42,33
40252,812,2023-08-26 05:21:54,44
40253,873,2023-08-12 04:10:40,23
40254,960,2023-08-26 15:52:51,40
40255,487,2023-08-24 19:16:51,15
40256,670,2023-08-07 00:03:21,26
40257,520,2023-08-30 06:06:24,54
40258,254,2023-08-05 18:07:07,56
40259,16,2023-08-05 21:01:05,45
40260,225,2023-08-17 11:15:33,16
40261,939,2023-08-10 10:03:18,16
40262,799,2023-08-22 01:08:45,46
40263,953,2023-08-24 20:10:26,9
40264,47,2023-08-26 06:08:46,31
40265,694,2023-08-08 05:08:59,32
40266,969,2023-08-26 05:34:35,7
40267,203,2023-08-31 20:51:16,42
40268,962,2023-08-01 03:08:52,12
40269,460,2023-08-20 15:54:11,0
40270,384,2023-08-01 03:43:01,8
40271,14,2023-08-04 20:40:26,14
40272,462,2023-08-25 07:08:57,27
40273,8,2023-08-16 00:34:08,36
40274,413,2023-08-28 11:36:22,23
40275,600,2023-08-12 23:39:32,21
40276,625,2023-08-17 08:40:53,23
40277,666,2023-08-10 22:17:20,30
40278,555,2023-08-12 20:44:59,42
40279,459,2023-08-18 11:30:54,24
40280,633,2023-08-29 12:12:48,39
40281,704,2023-08-13 21:19:52,21
40282,574,2023-08-21 16:36:03,38
40283,266,2023-08-13 01:18:50,12
40284,231,2023-08-30 21:43:34,17
40285,790,2023-08-18 00:38:17,37
40286,960,2023-08-13 16:19:11,29
40287,769,2023-08-28 09:04:33,0
40288,969,2023-08-08 08:12:58,23
40289,348,2023-08-16 06:53:30,46
40290,279,2023-08-06 12:27:38,16
40291,273,2023-08-11 18:00:21,54
40292,621,2023-08-29 15:01:33,29
40293,575,2023-08-07 00:28:52,8
40294,465,2023-08-05 22:50:15,60
40295,578,2023-08-11 13:49:13,14
40296,177,2023-08-13 00:54:44,10
40297,505,2023-08-16 06:46:50,54
40298,271,2023-08-10 20:46:24,10
40299,199,2023-08-16 09:36:25,7
40300,646,2023-08-16 13:55:15,8
40301,883,2023-08-10 12:05:20,55
40302,496,2023-08-18 17:23:41,7
40303,848,2023-08-06 00:43:53,35
40304,785,2023-08-14 16:16:35,38
40305,587,2023-08-27 08:00:57,40
40306,630,2023-08-16 09:48:03,1
40307,979,2023-08-01 23:10:47,47
40308,941,2023-08-17 16:34:44,31
40309,526,2023-08-27 11:41:43,30
40310,363,2023-08-12 13:11:22,28
40311,755,2023-08-06 04:12:52,50
40312,832,2023-08-27 21:47:07,9
40313,112,2023-08-24 01:13:46,8
40314,435,2023-08-09 14:24:32,42
40315,881,2023-08-13 01:56:00,24
40316,314,2023-08-21 01:39:32,10
40317,216,2023-08-03 16:39:23,14
40318,684,2023-08-23 04:28:37,39
40319,662,2023-08-09 03:03:20,63
40320,980,2023-08-09 03:25:43,36
40321,206,2023-08-19 06:01:15,52
40322,205,2023-08-12 17:49:25,15
40323,833,2023-08-08 08:14:35,28
40324,872,2023-08-14 08:31:37,52
40325,252,2023-08-21 03:18:37,16
40326,105,2023-08-16 06:54:36,44
40327,507,2023-08-09 00:16:43,8
40328,223,2023-08-25 16:37:57,44
40329,823,2023-08-29 18:45:15,15
40330,140,2023-08-27 15:09:35,23
40331,259,2023-08-21 09:57:11,47
40332,772,2023-08-02 15:39:36,13
40333,526,2023-08-06 14:45:33,18
40334,225,2023-08-20 22:37:01,23
40335,937,2023-08-14 22:56:50,19
40336,268,2023-08-14 09:41:21,7
40337,388,2023-08-12 18:49:12,40
40338,653,2023-08-25 14:31:21,11
40339,747,2023-08-07 09:53:32,40
40340,411,2023-08-19 14:57:49,37
40341,820,2023-08-17 22:28:56,31
40342,768,2023-08-18 03:57:12,41
40343,370,2023-08-07 14:17:33,84
40344,324,2023-08-01 22:05:57,77
40345,200,2023-08-08 21:42:58,13
40346,597,2023-08-13 12:46:07,14
40347,139,2023-08-14 16:25:50,19
40348,896,2023-08-20 22:35:30,56
40349,241,2023-08-24 11:10:01,26
40350,789,2023-08-28 13:09:59,35
40351,938,2023-08-04 23:47:06,10
40352,945,2023-08-19 07:22:02,17
40353,893,2023-08-12 19:22:18,38
40354,816,2023-08-12 06:39:36,21
40355,366,2023-08-08 11:55:27,25
40356,22,2023-08-13 07:27:51,16
40357,905,2023-08-28 13:49:43,39
40358,295,2023-08-13 18:20:18,41
40359,286,2023-08-30 23:13:19,3
40360,670,2023-08-04 14:12:24,36
40361,797,2023-08-28 01:05:01,25
40362,537,2023-08-10 12:07:47,42
40363,69,2023-08-12 04:40:55,11
40364,243,2023-08-07 06:44:39,12
40365,418,2023-08-14 22:27:33,28
40366,253,2023-08-25 11:02:05,80
40367,964,2023-08-06 19:56:17,17
40368,30,2023-08-09 08:01:11,31
40369,889,2023-08-24 23:54:43,65
40370,964,2023-08-22 14:59:45,43
40371,169,2023-08-27 08:50:38,16
40372,612,2023-08-17 00:01:01,41
40373,701,2023-08-24 06:31:29,8
40374,96,2023-08-16 06:58:05,19
40375,617,2023-08-15 04:25:30,45
40376,381,2023-08-06 00:16:39,43
40377,303,2023-08-12 16:35:25,18
40378,78,2023-08-13 19:40:51,32
40379,370,2023-08-12 00:02:00,24
40380,966,2023-08-06 11:48:43,42
40381,74,2023-08-08 06:30:23,50
40382,48,2023-08-23 23:59:11,24
40383,644,2023-08-02 11:45:17,67
40384,19,2023-08-21 14:10:02,5
40385,871,2023-08-07 23:59:30,62
40386,12,2023-08-22 23:52:27,2
40387,710,2023-08-05 11:25:36,43
40388,497,2023-08-07 05:16:27,43
40389,634,2023-08-14 02:13:03,0
40390,476,2023-08-23 20:24:41,41
40391,986,2023-08-04 11:58:34,29
40392,966,2023-08-09 05:27:38,19
40393,599,2023-08-04 23:06:46,52
40394,785,2023-08-26 17:22:04,35
40395,569,2023-08-30 14:17:51,8
40396,366,2023-08-23 08:35:28,34
40397,118,2023-08-04 06:32:57,24
